month_,country_code,organization_type,city_name,first_online_date,shop_cnt,complete_orders,daily_orders
6,MX,Normal,San Luis Potosi,2024-04-26,1,0,0.0
6,MX,CKA,Guadalajara,2024-04-29,6,253,9.37037037037037
6,MX,Normal,Chihuahua,2024-02-15,1,77,2.566666666666667
6,CO,Normal,Cali,2024-04-26,3,9,0.375
6,CO,Normal,Medellín,2024-06-11,4,25,1.25
6,MX,Normal,Tlaxcala,2024-01-30,1,38,1.2666666666666666
6,MX,Normal,Pachuca,2024-03-13,1,11,0.36666666666666664
6,MX,Normal,Monterrey,2024-05-28,1,87,2.9
6,MX,CKA,Culiacan,2024-01-12,1,0,0.0
6,MX,Normal,Monterrey,2024-04-08,1,2,0.3333333333333333
6,MX,Normal,Queretaro,2024-06-15,2,21,1.3125
6,MX,Normal,Mazatlan,2024-06-06,1,5,0.2
6,MX,Normal,Mexico City,2024-02-18,2,30,1.0
6,CR,Normal,San Jose,2024-02-12,1,20,0.6666666666666666
6,CR,CKA,San Jose,2024-05-21,1,31,1.0333333333333334
6,MX,Normal,Villahermosa,2024-02-09,2,6,0.2
6,MX,Normal,Leon,2024-03-13,1,1,0.03333333333333333
6,MX,Normal,Toluca,2024-04-13,2,0,0.0
6,MX,CKA,Monterrey,2024-03-13,1,21,0.7
6,MX,CKA,Mexico City,2024-03-22,9,1384,46.13333333333333
6,MX,CKA,Puebla,2024-05-04,1,356,11.866666666666667
6,MX,CKA,Jaurez CHIH,2024-02-20,1,134,4.466666666666667
6,MX,CKA,Monterrey,2024-01-04,3,168,5.6
6,MX,Normal,Leon,2024-04-19,1,72,4.235294117647059
6,MX,Normal,Villahermosa,2024-06-10,1,0,0.0
6,MX,Normal,Tuxtla Gutierrez,2024-02-21,1,48,1.6
6,MX,Normal,Zacatecas,2024-03-20,1,58,1.9333333333333333
6,MX,Normal,Puerto Vallarta,2024-03-13,1,0,0.0
6,MX,Normal,Jaurez CHIH,2024-06-27,1,0,0.0
6,MX,Normal,San Juan del Río,2024-01-01,1,48,1.6
6,MX,Normal,Mexico City,2024-05-14,12,695,23.166666666666668
6,MX,Normal,Leon,2024-05-18,6,353,11.766666666666667
6,MX,Normal,Culiacan,2024-03-11,3,235,7.833333333333333
6,PE,CKA,Lima,2024-04-04,3,570,20.357142857142858
6,MX,CKA,Guadalajara,2024-03-19,2,119,3.966666666666667
6,CR,CKA,San Jose,2024-04-21,1,23,1.2105263157894737
6,CO,Normal,Barranquilla,2024-06-19,1,39,3.25
6,MX,Normal,Tlaxcala,2024-01-25,5,16,0.5333333333333333
6,MX,CKA,Queretaro,2024-01-23,2,8,0.26666666666666666
6,MX,Normal,Morelia,2024-02-10,2,14,0.4666666666666667
6,MX,CKA,Leon,2024-04-17,1,56,3.7333333333333334
6,PE,CKA,Lima,2024-01-16,1,0,0.0
6,MX,Normal,Tijuana,2024-01-02,1,9,0.3
6,CO,Normal,Bogotá_ D.C.,2024-02-24,2,3,0.1
6,MX,Normal,Morelia,2024-03-14,1,27,0.9
6,MX,Normal,Ensenada,2024-06-20,1,2,0.18181818181818182
6,MX,CKA,Saltillo,2024-06-11,1,61,3.05
6,MX,Normal,Tijuana,2024-05-08,1,228,7.6
6,MX,Normal,Tijuana,2024-06-20,2,43,3.909090909090909
6,CO,Normal,Barranquilla,2024-02-09,5,209,6.966666666666667
6,MX,Normal,Mexicali,2024-04-02,2,211,7.033333333333333
6,CO,Normal,Bogotá_ D.C.,2024-04-01,6,201,6.7
6,CO,Normal,Bogotá_ D.C.,2024-04-12,2,16,1.6
6,MX,Normal,Aguascalientes,2024-06-21,2,19,1.9
6,CO,Normal,Medellín,2024-04-07,2,5383,215.32
6,CO,Normal,Medellín,2024-03-28,1,3,0.1
6,CO,CKA,Bucaramanga,2024-06-08,1,30,1.3043478260869565
6,CR,CKA,San Jose,2024-04-04,1,0,0.0
6,MX,Normal,Victoria,2024-04-18,1,85,6.071428571428571
6,MX,Normal,Ensenada,2024-02-14,1,37,1.2333333333333334
6,MX,Normal,Durango,2024-03-25,1,0,0.0
6,MX,Normal,Tijuana,2024-03-23,1,567,18.9
6,MX,Normal,Monterrey,2024-05-14,1,94,3.1333333333333333
6,CO,Normal,Medellín,2024-05-02,8,206,6.866666666666666
6,MX,Normal,Ensenada,2024-06-02,1,131,4.517241379310345
6,MX,Normal,Tepic,2024-02-23,1,70,2.3333333333333335
6,MX,Normal,Guadalajara,2024-01-23,5,185,6.166666666666667
6,CO,Normal,Cali,2024-04-10,1,6,0.75
6,MX,Normal,Leon,2024-05-24,1,0,0.0
6,MX,Normal,Culiacan,2024-02-14,2,307,10.233333333333333
6,MX,Normal,Jaurez CHIH,2024-01-07,1,91,3.033333333333333
6,MX,Normal,Cuernavaca,2024-04-04,1,5,0.17857142857142858
6,MX,Normal,Cuernavaca,2024-06-26,3,27,5.4
6,MX,Normal,Cuernavaca,2024-02-06,1,94,3.1333333333333333
6,MX,Normal,Toluca,2024-03-01,3,147,4.9
6,MX,Normal,Leon,2024-03-06,3,66,2.2
6,MX,Normal,Toluca,2024-02-23,4,47,1.5666666666666667
6,MX,Normal,Queretaro,2024-02-21,1,1,0.03333333333333333
6,MX,Normal,Merida,2024-02-12,1,0,0.0
6,CO,Normal,Barranquilla,2024-06-11,2,239,11.95
6,MX,CKA,Monterrey,2024-04-15,1,0,0.0
6,MX,Normal,Queretaro,2024-01-03,1,0,0.0
6,MX,Normal,Carmen,2024-02-21,1,32,1.0666666666666667
6,MX,Normal,Mazatlan,2024-04-11,5,110,5.238095238095238
6,MX,Normal,Merida,2024-05-07,3,145,4.833333333333333
6,MX,Normal,Merida,2024-04-12,2,3,0.15
6,CR,Normal,San Jose,2024-01-15,1,84,2.8
6,MX,Normal,Tijuana,2024-02-16,1,2,0.06666666666666667
6,CO,CKA,Bucaramanga,2024-04-18,1,1,0.0625
6,MX,Normal,La Paz,2024-06-05,1,118,4.538461538461538
6,MX,Normal,Los Cabos,2024-05-25,1,113,3.7666666666666666
6,PE,CKA,Lima,2024-06-26,1,18,3.6
6,MX,CKA,Toluca,2024-01-30,1,25,0.8333333333333334
6,MX,Normal,Merida,2024-06-10,2,54,2.5714285714285716
6,MX,CKA,Salamanca,2024-06-17,1,15,1.0714285714285714
6,CO,CKA,Medellín,2024-02-13,1,14,0.4666666666666667
6,MX,Normal,Aguascalientes,2024-04-26,1,168,7.0
6,CO,CKA,Barranquilla,2024-06-14,1,4,0.23529411764705882
6,MX,Normal,Guadalajara,2024-04-08,3,42,7.0
6,MX,Normal,Leon,2024-03-12,1,4,0.13333333333333333
6,MX,Normal,Chihuahua,2024-03-05,1,0,0.0
6,MX,Normal,Victoria,2024-04-25,1,4,0.5714285714285714
6,CO,Normal,Medellín,2024-06-29,1,0,0.0
6,CO,CKA,Medellín,2024-04-12,8,421,42.1
6,MX,Normal,Toluca,2024-02-13,2,114,3.8
6,CO,Normal,Barranquilla,2024-03-26,1,0,0.0
6,MX,Normal,Culiacan,2024-04-17,1,9,0.6
6,MX,Normal,Los Cabos,2024-03-16,1,3,0.1
6,MX,Normal,Toluca,2024-01-12,1,1,0.03333333333333333
6,MX,Normal,Oaxaca,2024-04-17,1,9,0.6
6,CO,Normal,Barranquilla,2024-04-29,1,66,2.4444444444444446
6,MX,Normal,Queretaro,2024-04-08,1,0,0.0
6,PE,CKA,Lima,2024-04-09,1,1,0.14285714285714285
6,MX,Normal,Toluca,2024-04-08,1,0,0.0
6,CO,CKA,Medellín,2024-02-29,1,138,4.6
6,MX,CKA,Monterrey,2024-03-08,1,88,2.933333333333333
6,MX,Normal,Tampico,2024-03-27,1,233,7.766666666666667
6,CO,Normal,Medellín,2024-02-12,7,91,3.033333333333333
6,MX,Normal,Merida,2024-04-23,1,7,0.7777777777777778
6,MX,Normal,Toluca,2024-06-12,4,133,7.0
6,MX,CKA,Tapachula,2024-03-27,1,80,2.6666666666666665
6,CO,CKA,Cali,2024-06-20,1,43,3.909090909090909
6,MX,Normal,Ensenada,2024-05-27,1,1,0.03333333333333333
6,MX,CKA,Jaurez CHIH,2024-02-16,1,188,6.266666666666667
6,PE,Normal,Lima,2024-04-20,3,47,2.611111111111111
6,MX,CKA,Tijuana,2024-06-12,1,128,6.7368421052631575
6,MX,Normal,Leon,2024-04-05,1,0,0.0
6,CO,Normal,Bucaramanga,2024-06-15,1,5,0.3125
6,MX,Normal,Guadalajara,2024-01-06,1,173,5.766666666666667
6,MX,Normal,Oaxaca,2024-06-10,3,119,5.666666666666667
6,MX,Normal,Tijuana,2024-04-15,1,263,15.470588235294118
6,MX,Normal,Queretaro,2024-02-29,1,71,2.3666666666666667
6,MX,Normal,Villahermosa,2024-06-19,2,44,3.6666666666666665
6,MX,Normal,Puebla,2024-06-01,1,2,0.06666666666666667
6,MX,Normal,Cordoba,2024-04-08,1,15,2.5
6,MX,Normal,Merida,2024-02-27,1,3,0.1
6,MX,Normal,Guadalajara,2024-04-18,6,558,39.857142857142854
6,MX,Normal,Leon,2024-01-05,1,0,0.0
6,MX,Normal,Xalapa,2024-02-24,1,0,0.0
6,MX,Normal,Tuxtla Gutierrez,2024-04-25,1,6,0.8571428571428571
6,MX,CKA,Mexicali,2024-04-22,1,341,17.05
6,MX,Normal,Mexicali,2024-05-09,3,136,4.533333333333333
6,MX,Normal,San Luis Potosi,2024-03-14,3,17,0.5666666666666667
6,MX,Normal,Toluca,2024-04-22,2,0,0.0
6,MX,Normal,Cancun,2024-04-12,1,12,0.6
6,CO,CKA,Medellín,2024-04-09,1,1,0.14285714285714285
6,MX,CKA,Ciudad Obregon,2024-06-05,1,117,4.5
6,MX,Normal,Pachuca,2024-05-03,1,12,0.4
6,PE,Normal,Lima,2024-01-20,1,0,0.0
6,MX,Normal,Puebla,2024-04-09,2,301,13.08695652173913
6,MX,Normal,Mexico City,2024-04-05,13,126,42.0
6,MX,Normal,Durango,2024-03-15,1,12,0.4
6,MX,CKA,Oaxaca,2024-04-19,1,37,2.176470588235294
6,MX,Normal,Morelia,2024-06-17,1,64,4.571428571428571
6,MX,Normal,San Luis Potosi,2024-04-26,1,0,0.0
6,MX,Normal,Durango,2024-04-16,1,12,0.8571428571428571
6,MX,Normal,Mexicali,2024-04-03,2,0,0.0
6,MX,Normal,Villahermosa,2024-03-23,1,31,1.0333333333333334
6,MX,CKA,Mexico City,2024-02-22,3,8,0.26666666666666666
6,MX,Normal,Monterrey,2024-06-07,3,221,9.208333333333334
6,PE,Normal,Lima,2024-04-13,3,15,1.3636363636363635
6,MX,CKA,Mexicali,2024-04-18,2,269,19.214285714285715
6,MX,Normal,Leon,2024-06-27,1,0,0.0
6,PE,CKA,Lima,2024-02-26,1,78,2.6
6,MX,Normal,Leon,2024-05-15,1,7,0.23333333333333334
6,MX,Normal,Guadalajara,2024-03-06,2,173,5.766666666666667
6,MX,Normal,Guadalajara,2024-01-31,1,106,3.533333333333333
6,MX,Normal,Victoria,2024-02-14,1,0,0.0
6,MX,CKA,Mexicali,2024-04-25,1,20,2.857142857142857
6,CO,Normal,Cali,2024-01-26,2,53,1.7666666666666666
6,MX,Normal,Guadalajara,2024-02-06,3,74,2.466666666666667
6,MX,CKA,Monterrey,2024-01-10,1,277,9.233333333333333
6,MX,Normal,Mexicali,2024-02-20,1,7,0.23333333333333334
6,PE,Normal,Lima,2024-05-27,1,9,0.3
6,MX,Normal,Acapulco,2024-05-23,2,38,1.2666666666666666
6,CO,Normal,Barranquilla,2024-01-11,2,38,1.2666666666666666
6,MX,Normal,Torreon,2024-04-10,1,5,0.625
6,MX,Normal,Carmen,2024-02-08,1,270,9.0
6,MX,Normal,Ensenada,2024-03-29,1,4,0.13333333333333333
6,MX,Normal,Merida,2024-04-17,1,0,0.0
6,MX,Normal,Ciudad Obregon,2024-01-24,1,0,0.0
6,CO,Normal,Bogotá_ D.C.,2024-03-04,4,1040,34.666666666666664
6,PE,CKA,Lima,2024-02-06,2,5,0.16666666666666666
6,CO,CKA,Cali,2024-04-24,1,5,0.625
6,MX,Normal,Cancun,2024-03-06,1,8,0.26666666666666666
6,MX,Normal,Leon,2024-05-07,4,180,6.0
6,MX,Normal,Durango,2024-04-23,1,67,7.444444444444445
6,PE,CKA,Lima,2024-02-25,7,351,11.7
6,MX,Normal,Manzanillo,2024-05-21,1,52,1.7333333333333334
6,MX,CKA,Torreon,2024-06-13,1,5,0.2777777777777778
6,CO,Normal,Bucaramanga,2024-02-02,1,0,0.0
6,MX,Normal,Zacatecas,2024-04-11,1,72,3.4285714285714284
6,MX,CKA,Durango,2024-04-05,1,76,2.814814814814815
6,MX,Normal,Mexico City,2024-06-16,6,220,14.666666666666666
6,MX,Normal,Puebla,2024-02-29,1,0,0.0
6,MX,Normal,Puebla,2024-03-08,1,122,4.066666666666666
6,CO,Normal,Medellín,2024-03-06,7,56,1.8666666666666667
6,PE,CKA,Lima,2024-04-16,8,116,8.285714285714286
6,MX,Normal,Tepic,2024-06-11,1,68,3.4
6,MX,CKA,Mexico City,2024-06-25,1,6,1.0
6,MX,Normal,Villahermosa,2024-04-24,1,0,0.0
6,MX,Normal,Puebla,2024-05-22,5,174,5.8
6,MX,Normal,Puebla,2024-03-02,1,0,0.0
6,MX,Normal,Durango,2024-02-09,1,194,6.466666666666667
6,MX,Normal,Mexicali,2024-04-10,1,19,2.375
6,MX,Normal,Cancun,2024-04-14,1,60,5.0
6,CO,Normal,Bogotá_ D.C.,2024-04-09,6,27,3.857142857142857
6,MX,Normal,Mexico City,2024-06-18,25,479,36.84615384615385
6,MX,Normal,Morelia,2024-04-15,1,141,8.294117647058824
6,MX,CKA,Cancun,2024-05-14,1,15,0.5
6,MX,Normal,Guadalajara,2024-05-26,2,84,2.8
6,MX,Normal,Mexico City,2024-06-10,6,314,14.952380952380953
6,MX,Normal,Mexico City,2024-03-16,9,489,16.3
6,MX,Normal,Puebla,2024-05-14,1,47,1.5666666666666667
6,CO,CKA,Barranquilla,2024-04-04,1,11,0.39285714285714285
6,CO,Normal,Barranquilla,2024-04-10,4,41,5.125
6,CO,Normal,Bogotá_ D.C.,2024-02-29,4,111,3.7
6,MX,Normal,Puebla,2024-04-29,1,2,0.07407407407407407
6,MX,Normal,Hermosillo,2024-04-07,1,28,1.12
6,MX,Normal,Tampico,2024-05-06,1,32,1.0666666666666667
6,MX,Normal,Los Cabos,2024-05-24,1,0,0.0
6,MX,Normal,Tepic,2024-06-22,1,26,2.888888888888889
6,MX,CKA,Mexico City,2024-04-18,7,177,12.642857142857142
6,MX,Normal,Hermosillo,2024-01-10,1,0,0.0
6,MX,Normal,Puebla,2024-01-12,1,0,0.0
6,MX,CKA,Culiacan,2024-05-30,1,50,1.6666666666666667
6,MX,Normal,Monterrey,2024-01-14,1,2,0.06666666666666667
6,CO,Normal,Medellín,2024-05-20,6,559,18.633333333333333
6,MX,Normal,Jaurez CHIH,2024-05-18,1,291,9.7
6,CO,CKA,Medellín,2024-04-30,1,0,0.0
6,MX,Normal,Mexico City,2024-06-20,19,265,24.09090909090909
6,MX,CKA,Tijuana,2024-04-08,1,1,0.041666666666666664
6,CO,CKA,Barranquilla,2024-03-19,3,37,1.2333333333333334
6,CO,CKA,Barranquilla,2024-04-22,1,86,4.3
6,MX,Normal,Durango,2024-02-26,1,23,0.7666666666666667
6,MX,Normal,San Luis Potosi,2024-01-25,2,0,0.0
6,CO,CKA,Bogotá_ D.C.,2024-01-16,1,16,0.5333333333333333
6,MX,CKA,Culiacan,2024-05-22,1,236,7.866666666666666
6,MX,Normal,Tlaxcala,2024-03-06,1,5,0.16666666666666666
6,MX,Normal,Xalapa,2024-04-10,2,8,1.0
6,MX,CKA,Guadalajara,2024-01-25,8,65,2.1666666666666665
6,MX,Normal,Morelia,2024-05-14,1,50,1.6666666666666667
6,MX,CKA,Saltillo,2024-04-08,1,16,2.6666666666666665
6,MX,Normal,Victoria,2024-05-12,1,149,4.966666666666667
6,MX,Normal,Solidaridad,2024-04-25,1,8,0.34782608695652173
6,CO,Normal,Medellín,2024-02-03,2,0,0.0
6,MX,Normal,Chihuahua,2024-04-11,1,4,0.19047619047619047
6,MX,Normal,Jaurez CHIH,2024-02-02,1,0,0.0
6,MX,Normal,Leon,2024-05-06,2,132,4.4
6,MX,Normal,Morelia,2024-06-18,1,1,0.07692307692307693
6,MX,Normal,Cancun,2024-06-24,1,0,0.0
6,MX,Normal,Navojoa,2024-05-01,1,2,2.0
6,MX,Normal,Solidaridad,2024-03-01,2,151,5.033333333333333
6,MX,Normal,Tepic,2024-03-06,1,0,0.0
6,MX,Normal,Aguascalientes,2024-04-18,1,37,2.642857142857143
6,MX,Normal,Cancun,2024-06-04,1,14,0.5185185185185185
6,MX,CKA,San Luis Potosi,2024-06-18,2,4,0.3076923076923077
6,MX,Normal,Merida,2024-06-05,1,207,7.961538461538462
6,MX,CKA,Cancun,2024-04-29,1,5,1.6666666666666667
6,CO,Normal,Medellín,2024-05-24,2,31,1.0333333333333334
6,MX,Normal,Torreon,2024-02-09,1,0,0.0
6,PE,CKA,Lima,2024-05-17,1,12,0.4
6,MX,Normal,Tepic,2024-05-25,2,111,3.7
6,MX,Normal,Leon,2024-05-28,1,78,2.6
6,MX,CKA,Puebla,2024-01-22,1,0,0.0
6,CR,Normal,San Jose,2024-02-22,2,7,0.23333333333333334
6,MX,CKA,Tijuana,2024-04-19,1,10,0.5882352941176471
6,MX,CKA,Monterrey,2024-06-02,1,111,3.8275862068965516
6,MX,Normal,Aguascalientes,2024-04-12,1,1,0.05
6,MX,Normal,Torreon,2024-05-16,1,4,0.13333333333333333
6,CO,Normal,Medellín,2024-03-07,2,145,4.833333333333333
6,MX,Normal,Cancun,2024-03-22,1,0,0.0
6,MX,Normal,Morelia,2024-06-14,3,108,6.352941176470588
6,CO,Normal,Cartagena,2024-04-17,1,5,0.3333333333333333
6,CO,Normal,Cali,2024-04-23,5,149,16.555555555555557
6,CO,Normal,Medellín,2024-05-03,6,241,8.033333333333333
6,MX,Normal,Mazatlan,2024-03-15,1,11,0.36666666666666664
6,MX,Normal,Culiacan,2024-04-02,1,0,0.0
6,CO,Normal,Medellín,2024-05-10,1,13,0.43333333333333335
6,MX,Normal,Los Cabos,2024-06-05,2,55,2.1153846153846154
6,CO,Normal,Cali,2024-04-16,1,38,2.375
6,CO,Normal,Medellín,2024-01-12,4,37,1.2333333333333334
6,MX,Normal,Puebla,2024-03-15,3,52,1.7333333333333334
6,MX,CKA,Villahermosa,2024-03-15,1,20,0.6666666666666666
6,MX,Normal,Oaxaca,2024-06-28,1,0,0.0
6,MX,Normal,Oaxaca,2024-06-26,1,2,0.4
6,MX,CKA,Monterrey,2024-06-28,2,11,3.6666666666666665
6,MX,Normal,Mexicali,2024-02-16,2,75,2.5
6,MX,CKA,Cancun,2024-03-09,1,6,0.2
6,MX,Normal,Oaxaca,2024-02-21,1,0,0.0
6,PE,Normal,Lima,2024-02-13,12,85,2.8333333333333335
6,MX,CKA,Chihuahua,2024-01-03,1,41,1.3666666666666667
6,CO,Normal,Medellín,2024-01-05,4,155,5.166666666666667
6,MX,Normal,Oaxaca,2024-06-06,5,121,4.84
6,PE,CKA,Lima,2024-03-25,2,98,3.2666666666666666
6,MX,Normal,Durango,2024-04-19,1,0,0.0
6,MX,CKA,Los Cabos,2024-03-19,2,14,0.4666666666666667
6,CO,CKA,Medellín,2024-02-20,1,2,0.06666666666666667
6,CO,Normal,Bogotá_ D.C.,2024-06-15,2,53,3.3125
6,MX,CKA,Queretaro,2024-03-07,1,0,0.0
6,CO,Normal,Medellín,2024-03-09,2,14,0.4666666666666667
6,MX,Normal,Monterrey,2024-04-05,5,238,8.814814814814815
6,MX,Normal,Acapulco,2024-05-31,1,1,0.03333333333333333
6,MX,Normal,Mexico City,2024-02-19,8,559,18.633333333333333
6,MX,Normal,Chihuahua,2024-02-19,1,52,1.7333333333333334
6,MX,Normal,Zacatecas,2024-06-12,1,0,0.0
6,MX,Normal,Oaxaca,2024-02-26,1,5,0.16666666666666666
6,CO,CKA,Cali,2024-03-12,1,5,0.16666666666666666
6,MX,Normal,Durango,2024-04-06,1,33,8.25
6,MX,Normal,Tlaxcala,2024-02-15,1,0,0.0
6,MX,Normal,Puebla,2024-01-18,2,1,0.03333333333333333
6,CO,Normal,Medellín,2024-02-20,5,38,1.2666666666666666
6,MX,Normal,Monterrey,2024-02-29,5,145,4.833333333333333
6,MX,CKA,Torreon,2024-05-30,1,424,14.133333333333333
6,CO,Normal,Cali,2024-03-04,1,28,0.9333333333333333
6,MX,CKA,Mexicali,2024-04-26,1,40,6.666666666666667
6,CO,Normal,Bogotá_ D.C.,2024-04-03,5,17,17.0
6,CO,CKA,Medellín,2024-03-18,5,253,8.433333333333334
6,MX,Normal,Toluca,2024-04-16,1,25,1.5625
6,MX,Normal,Mexicali,2024-05-27,1,0,0.0
6,MX,CKA,Durango,2024-03-19,1,5,0.16666666666666666
6,MX,Normal,Salamanca,2024-04-11,1,147,7.0
6,MX,Normal,Morelia,2024-03-11,1,0,0.0
6,CO,Normal,Cali,2024-01-17,2,53,1.7666666666666666
6,MX,Normal,Matamoros,2024-02-19,1,12,0.4
6,MX,CKA,Durango,2024-02-07,1,383,12.766666666666667
6,MX,CKA,Tepic,2024-01-26,1,0,0.0
6,MX,CKA,Merida,2024-05-28,1,252,8.4
6,CO,CKA,Bogotá_ D.C.,2024-05-03,1,65,2.1666666666666665
6,MX,CKA,Toluca,2024-03-23,2,130,4.333333333333333
6,PE,CKA,Lima,2024-03-03,1,10,0.3333333333333333
6,MX,Normal,Queretaro,2024-04-18,2,49,3.0625
6,CO,Normal,Medellín,2024-04-19,4,320,24.615384615384617
6,MX,CKA,Ensenada,2024-01-25,1,32,1.0666666666666667
6,MX,Normal,Mexico City,2024-05-26,3,355,11.833333333333334
6,CO,CKA,Barranquilla,2024-06-05,1,147,5.653846153846154
6,MX,Normal,San Cristobal de las Casas,2024-01-26,1,200,6.666666666666667
6,PE,Normal,Lima,2024-05-06,2,86,2.8666666666666667
6,MX,CKA,Oaxaca,2024-06-20,1,139,12.636363636363637
6,CO,Normal,Medellín,2024-04-08,8,590,24.583333333333332
6,MX,Normal,Merida,2024-06-19,1,24,2.0
6,CO,CKA,Bogotá_ D.C.,2024-05-14,1,1,0.03333333333333333
6,MX,Normal,Leon,2024-04-20,1,0,0.0
6,MX,Normal,Zacatecas,2024-02-21,1,146,4.866666666666666
6,MX,Normal,Saltillo,2024-03-05,1,0,0.0
6,MX,Normal,Jaurez CHIH,2024-02-19,1,90,3.0
6,MX,Normal,Tijuana,2024-06-18,1,13,1.0
6,MX,CKA,Cancun,2024-03-28,1,0,0.0
6,MX,CKA,Guadalajara,2024-04-16,1,0,0.0
6,MX,Normal,Leon,2024-05-29,2,84,2.8
6,MX,Normal,Toluca,2024-02-19,2,9,0.3
6,CR,Normal,San Jose,2024-04-27,1,0,0.0
6,MX,Normal,Victoria,2024-06-07,1,69,2.875
6,CR,CKA,San Jose,2024-01-15,1,0,0.0
6,MX,Normal,Solidaridad,2024-02-08,1,0,0.0
6,MX,Normal,Hermosillo,2024-04-10,1,8,1.0
6,MX,Normal,La Paz,2024-06-18,1,0,0.0
6,MX,Normal,Guadalajara,2024-05-13,19,1881,62.7
6,MX,Normal,Mexico City,2024-02-23,20,493,16.433333333333334
6,MX,Normal,Matamoros,2024-06-06,2,179,7.16
6,MX,Normal,Tijuana,2024-02-15,1,23,0.7666666666666667
6,MX,Normal,Monterrey,2024-04-12,5,5,0.5
6,MX,Normal,San Luis Potosi,2024-06-12,4,56,2.9473684210526314
6,MX,Normal,Cancun,2024-04-13,1,3,0.15789473684210525
6,MX,Normal,San Luis Potosi,2024-04-05,1,218,8.074074074074074
6,MX,Normal,Puebla,2024-04-09,2,80,11.428571428571429
6,MX,Normal,Saltillo,2024-04-24,1,213,26.625
6,MX,Normal,Queretaro,2024-03-23,1,0,0.0
6,CO,Normal,Medellín,2024-06-06,3,49,1.96
6,CR,Normal,San Jose,2024-05-20,4,286,9.533333333333333
6,MX,Normal,Guadalajara,2024-04-21,1,13,1.1818181818181819
6,MX,Normal,Tuxtla Gutierrez,2024-04-16,1,12,0.8571428571428571
6,PE,Normal,Lima,2024-04-15,2,0,0.0
6,CR,CKA,San Jose,2024-06-25,1,7,1.1666666666666667
6,MX,Normal,Guadalajara,2024-06-07,6,419,17.458333333333332
6,MX,Normal,Mazatlan,2024-02-17,1,125,4.166666666666667
6,MX,Normal,Leon,2024-04-17,1,4,0.26666666666666666
6,MX,CKA,Puebla,2024-03-26,3,35,1.1666666666666667
6,MX,Normal,Guadalajara,2024-04-12,4,93,9.3
6,MX,Normal,Toluca,2024-01-10,2,13,0.43333333333333335
6,CO,Normal,Cartagena,2024-03-15,1,50,1.6666666666666667
6,MX,Normal,Tehuacan,2024-02-09,1,70,2.3333333333333335
6,MX,CKA,Mexicali,2024-04-17,1,91,6.066666666666666
6,MX,Normal,Tijuana,2024-05-28,1,47,1.5666666666666667
6,MX,Normal,Veracruz,2024-06-08,1,153,6.6521739130434785
6,MX,Normal,Veracruz,2024-05-24,1,9,0.3
6,MX,Normal,Jaurez CHIH,2024-04-04,2,526,18.785714285714285
6,MX,Normal,Mexicali,2024-02-02,2,0,0.0
6,MX,Normal,San Juan del Río,2024-05-17,1,0,0.0
6,CO,Normal,Cali,2024-04-19,1,3,0.23076923076923078
6,MX,Normal,Nuevo Laredo,2024-02-14,1,82,2.7333333333333334
6,MX,Normal,Merida,2024-04-30,1,0,0.0
6,CO,Normal,Medellín,2024-03-24,2,434,14.466666666666667
6,PE,Normal,Lima,2024-01-14,1,0,0.0
6,MX,Normal,Mexicali,2024-03-05,1,326,10.866666666666667
6,MX,Normal,Mexico City,2024-04-26,4,19,3.1666666666666665
6,MX,Normal,Hermosillo,2024-06-17,1,20,1.4285714285714286
6,CO,CKA,Bogotá_ D.C.,2024-04-28,1,8,2.0
6,MX,Normal,Torreon,2024-04-13,2,28,2.5454545454545454
6,MX,Normal,Zacatecas,2024-04-11,1,26,2.888888888888889
6,MX,CKA,Guadalajara,2024-05-09,4,404,13.466666666666667
6,MX,Normal,Guadalajara,2024-03-02,1,32,1.0666666666666667
6,MX,Normal,Hermosillo,2024-02-07,3,42,1.4
6,MX,Normal,Monterrey,2024-05-25,1,55,1.8333333333333333
6,MX,Normal,Pachuca,2024-04-24,1,19,0.8636363636363636
6,MX,CKA,Leon,2024-01-05,1,125,4.166666666666667
6,MX,Normal,Merida,2024-05-15,1,19,0.6333333333333333
6,MX,Normal,Saltillo,2024-02-16,1,0,0.0
6,MX,Normal,Tijuana,2024-06-11,1,49,2.45
6,MX,Normal,Torreon,2024-06-20,1,50,4.545454545454546
6,MX,Normal,Oaxaca,2024-02-06,1,1,0.03333333333333333
6,CO,Normal,Bogotá_ D.C.,2024-04-17,5,181,12.066666666666666
6,CR,Normal,San Jose,2024-05-14,5,298,9.933333333333334
6,CO,Normal,Cali,2024-03-05,3,318,10.6
6,MX,CKA,Mexico City,2024-03-21,10,2746,91.53333333333333
6,MX,Normal,Ciudad Obregon,2024-06-04,1,93,3.4444444444444446
6,MX,Normal,Aguascalientes,2024-05-31,1,180,6.0
6,MX,Normal,Cancun,2024-04-22,3,18,0.9
6,MX,Normal,Puebla,2024-04-04,1,1,0.03571428571428571
6,MX,Normal,Acapulco,2024-06-08,1,27,1.173913043478261
6,MX,Normal,Los Cabos,2024-06-26,1,2,0.4
6,MX,Normal,Aguascalientes,2024-02-10,2,4,0.13333333333333333
6,MX,Normal,Cuernavaca,2024-03-12,1,0,0.0
6,MX,Normal,Queretaro,2024-01-02,1,0,0.0
6,MX,Normal,Chihuahua,2024-03-26,1,22,0.7333333333333333
6,MX,Normal,Leon,2024-04-09,2,9,1.2857142857142858
